cell_id,latitude,longitude,lst_median_c,lst_p90_c,ndvi_median,ndbi_median,baseline_heat_risk_score,heat_risk_class,recommendation_1,recommendation_1_score,recommendation_1_priority,recommendation_1_reason,recommendation_2,recommendation_2_score,recommendation_2_priority,recommendation_2_reason,recommendation_3,recommendation_3_score,recommendation_3_priority,recommendation_3_reason
UC_17116_2310,10.321504603111544,76.88006780316681,28.242421700000023,30.8401169,0.7988135814666748,-0.3179207146167755,19.24277076308237,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.799; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.318; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 28.24 °C and baseline score is 19.2; targeted shade is a lower-priority option.
UC_17117_2310,10.321504603114624,76.8845593795848,29.51734316,32.71319186000005,0.7734001278877258,-0.2547571957111358,24.942493369494965,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.773; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.255; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.52 °C and baseline score is 24.9; targeted shade is a lower-priority option.
UC_17118_2310,10.321504603114375,76.88905095599641,30.76833848000001,33.55744279999999,0.7382755875587463,-0.2055871039628982,30.183380643731905,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.738; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.206; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.77 °C and baseline score is 30.2; targeted shade is a lower-priority option.
UC_17119_2310,10.321504603108494,76.89354253242388,32.88409286000004,35.54502143000002,0.6975237131118774,-0.1620494276285171,36.84532472630583,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.698; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.162; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 32.88 °C and baseline score is 36.8; targeted shade is a lower-priority option.
UC_17120_2310,10.321504603103875,76.89803410882833,33.77790509000002,38.399068130000046,0.5072230696678162,-0.0465032048523426,47.884242113750965,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.507; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.047; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 33.78 °C and baseline score is 47.9; targeted shade is a lower-priority option.
UC_17121_2310,10.321504603137742,76.90252568527863,33.63605726000003,37.24206836000002,0.4124877154827118,0.0127318203449249,52.40494070317552,Medium,Cool / Reflective Roofs,4.17,Low,Built-up intensity is relatively high (NDBI 0.013).,Green Corridors / Connected Vegetation,0.27,Low,NDVI 0.412 and baseline score 52.4 support a lower-priority corridor opportunity.,Tree / Vegetation Cover,0.21,Low,"Vegetation is relatively low (NDVI 0.412), so additional tree or vegetation cover is prioritized."
UC_17122_2310,10.321504603126462,76.90701726167558,32.04667796000001,34.57943078000005,0.7209315896034241,-0.1710395663976669,34.41893349236265,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.721; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.171; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 32.05 °C and baseline score is 34.4; targeted shade is a lower-priority option.
UC_17123_2310,10.321504603081518,76.91150883810877,31.602335359999984,34.514488400000005,0.7665791511535645,-0.2590304315090179,28.63900097332336,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.767; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.259; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 31.60 °C and baseline score is 28.6; targeted shade is a lower-priority option.
UC_17124_2310,10.32150460307736,76.91600041452924,31.56131912000004,33.96076916000004,0.7677706480026245,-0.2462101876735687,29.11751635645429,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.768; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.246; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 31.56 °C and baseline score is 29.1; targeted shade is a lower-priority option.
UC_17125_2310,10.321504603113985,76.92049199095057,31.072542259999977,34.10774402000004,0.7498701214790344,-0.2575617134571075,28.126227629286365,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.750; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.258; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 31.07 °C and baseline score is 28.1; targeted shade is a lower-priority option.
UC_17126_2310,10.32150460315647,76.92498356736488,30.730740260000005,33.39679586,0.7896206378936768,-0.2968226075172424,24.85982655875139,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.790; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.297; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.73 °C and baseline score is 24.9; targeted shade is a lower-priority option.
UC_17127_2310,10.321504603162992,76.92947514375726,29.94117763999997,33.45832022000002,0.8026875853538513,-0.3157175481319427,22.301751429278987,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.803; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.316; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.94 °C and baseline score is 22.3; targeted shade is a lower-priority option.
UC_17128_2310,10.321504603138145,76.933966720231,29.99586596000006,32.93536316000001,0.7796905636787415,-0.2954992055892944,23.82240418378912,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.780; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.295; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.00 °C and baseline score is 23.8; targeted shade is a lower-priority option.
UC_17129_2310,10.321504603121449,76.93845829665943,30.75808442000005,32.97979742000001,0.79508376121521,-0.2980432510375976,24.73254550009979,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.795; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.298; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.76 °C and baseline score is 24.7; targeted shade is a lower-priority option.
UC_17130_2310,10.321504603110604,76.94294987298511,32.364553820000026,35.19467438000004,0.7500882744789124,-0.2550815045833587,30.549619821909697,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.750; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.255; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 32.36 °C and baseline score is 30.5; targeted shade is a lower-priority option.
UC_17131_2310,10.321504603107911,76.94744144950349,31.94242835,34.70589752000001,0.7476587295532227,-0.2674086093902588,29.290507673875148,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.748; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.267; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 31.94 °C and baseline score is 29.3; targeted shade is a lower-priority option.
UC_17132_2310,10.32150460307614,76.95193302590626,31.75272824000001,34.25813690000001,0.7789563536643982,-0.271073043346405,28.09058107008577,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.779; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.271; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 31.75 °C and baseline score is 28.1; targeted shade is a lower-priority option.
UC_17133_2310,10.321504603057098,76.9564246023124,31.29642257000004,33.37970575999998,0.756791353225708,-0.2773957252502441,27.47905031689758,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.757; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.277; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 31.30 °C and baseline score is 27.5; targeted shade is a lower-priority option.
UC_17134_2310,10.3215046030926,76.9609161787547,30.38893826000003,33.86164658000001,0.7126534581184387,-0.2038814127445221,30.148702768136964,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.713; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.204; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.39 °C and baseline score is 30.1; targeted shade is a lower-priority option.
UC_17135_2310,10.32150460314084,76.96540775507276,30.282979640000008,34.203448579999986,0.7119207978248596,-0.187161847949028,30.729434879976235,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.712; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.187; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.28 °C and baseline score is 30.7; targeted shade is a lower-priority option.
UC_17136_2310,10.321504603162282,76.96989933159873,29.61988376,32.398734020000006,0.7396711111068726,-0.2263774573802948,27.155341263118448,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.740; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.226; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.62 °C and baseline score is 27.2; targeted shade is a lower-priority option.
UC_17137_2310,10.321504603159225,76.97439090796072,28.75854272000004,31.991989640000043,0.7883954048156738,-0.2906719446182251,21.628794626045718,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.788; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.291; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 28.76 °C and baseline score is 21.6; targeted shade is a lower-priority option.
UC_17138_2310,10.321504603133944,76.97888248443444,31.793744480000043,36.28844078000003,0.7665519714355469,-0.2521921992301941,29.29132406776853,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.767; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.252; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 31.79 °C and baseline score is 29.3; targeted shade is a lower-priority option.
UC_17139_2310,10.321504603088728,76.98337406079473,30.535913120000032,33.38995982000006,0.7412123680114746,-0.2292477339506149,28.633883320416164,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.741; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.229; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.54 °C and baseline score is 28.6; targeted shade is a lower-priority option.
UC_17140_2310,10.321504603102635,76.9878656372671,30.600855500000023,35.707377380000025,0.6979382038116455,-0.1557176262140274,33.02844928081915,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.698; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.156; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.60 °C and baseline score is 33.0; targeted shade is a lower-priority option.
UC_17141_2310,10.321504603098887,76.9923572136572,29.73951446000004,32.152636580000035,0.7479808926582336,-0.2605804800987243,25.642080676721378,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.748; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.261; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.74 °C and baseline score is 25.6; targeted shade is a lower-priority option.
UC_17142_2310,10.321504603075203,76.99684879008483,29.353278200000005,33.50617250000005,0.7548577189445496,-0.2135785222053527,26.917912610759327,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.755; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.214; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.35 °C and baseline score is 26.9; targeted shade is a lower-priority option.
UC_17143_2310,10.321504603110649,77.00134036651247,30.41457341000003,33.906080840000016,0.736579179763794,-0.2140688598155975,29.20407076733226,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.737; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.214; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.41 °C and baseline score is 29.2; targeted shade is a lower-priority option.
UC_17144_2310,10.321504603093471,77.00583194300108,29.96852180000002,32.10136627999998,0.7647048234939575,-0.2408727258443832,26.57082106696624,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.765; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.241; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.97 °C and baseline score is 26.6; targeted shade is a lower-priority option.
